ID,LAST_UPDATED_TIMESTAMP,POSTED,TITLE_RAW,TITLE_CLEAN,TITLE_NAME,ONET,ONET_NAME,SOC_2021_5,SOC_2021_5_NAME,SOC_5,SOC_5_NAME,COMPANY_NAME,CITY_NAME,STATE_NAME,NAICS_2022_6,NAICS_2022_6_NAME,ROLE_SEGMENT,ROLE_MATCH_REASON,SCOPE_TIER,SOC_DATA_SCIENTIST_MAPPING,MAPPING_ONLY_CORE_RISK
84441edfae4efe70f814c73630a74228b03ca8d2,2024-10-24 13:42:37.826 Z,9/4/2024,Lead SaaS Techno-Functional Analyst (HCM),lead saas techno functional analyst hcm,Techno Functional Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Carson City, NV",Nevada,513210,Software Publishers,,,,Yes,Yes
850a6bcf46c56897de32de34ab3b24a2a551ebd1,2024-09-06 20:32:57.352 Z,6/16/2024,Cloud Consulting Solution Director (Solution Architect) - Oracle Cloud HCM,cloud consulting solution director solution architect cloud hcm,Oracle Cloud Solution Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Cheyenne, WY",Wyoming,513210,Software Publishers,,,,Yes,Yes
8541d6e650f50e67a7d87779e4627df81c8bfecf,2024-10-09 18:07:44.758 Z,8/29/2024,Software Engineer Intern - Corporate Architecture,software engineer intern corporate architecture,Software Engineering Interns,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Boston, MA",Massachusetts,513210,Software Publishers,,,,Yes,Yes
855b247df9144585d190e22774bbcbe70368c752,2024-09-15 13:44:59.185 Z,7/13/2024,OFSAA - Technical Manager,ofsaa technical manager,OFSAA Business Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Springfield, IL",Illinois,513210,Software Publishers,,,,Yes,Yes
8561155100c4cf801fd7518a3f1e8ac6649355b0,2024-06-17 07:00:00.000 Z,5/8/2024,"Urgent Opportunity || SAP GTS Consultant based at Boynton Beach, FL",urgent opportunity sap gts consultant based at,SAP GTS Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,IT First Source,"Boynton Beach, FL",Florida,513210,Software Publishers,,,,Yes,Yes
857e8702e576fdbb027a976c50dc46ccbb49c673,2024-10-09 18:07:44.758 Z,7/2/2024,Enterprise Architect,enterprise architect,Enterprise Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Workday,"Downtown Brooklyn, NY",New York,513210,Software Publishers,,,,Yes,Yes
857fc36cc051517e4acfe590295e55f412c83d9f,2024-06-17 07:00:00.000 Z,5/29/2024,"SAP EWM Functional - Lawrence, PA/Hybrid",sap ewm functional hybrid,SAP EWM Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,KE Staffing,"Lawrence, PA",Pennsylvania,513210,Software Publishers,,,,Yes,Yes
860f99a07378afa7759691d9e30f44258155b8d5,2024-09-06 20:32:57.352 Z,7/24/2024,Lead Gtm Analyst - Data Analytics,lead gtm analyst data analytics,IT Data Analytics Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Salesforce,"San Francisco, CA",California,513210,Software Publishers,,,,Yes,Yes
862a146eec0ab3c2da78e36c3b79b0a879659cb6,2024-10-09 18:07:44.758 Z,7/1/2024,Enterprise Deal Manager,enterprise deal manager,Enterprise Managers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Atlassian,"San Francisco, CA",California,513210,Software Publishers,,,,Yes,Yes
86968cdb080e8e3a77dcd241e665001eaa1658e1,2024-09-06 20:32:57.352 Z,6/2/2024,Upcoming Oracle Cloud ERP Solution Advisor,upcoming cloud erp solution advisor,Oracle Cloud Solution Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Albany, NY",New York,513210,Software Publishers,,,,Yes,Yes
869a2c7991f0d69d99bedbbb5e1eab09538b17c1,2024-09-15 13:44:59.185 Z,9/14/2024,Oracle Health - Principal Consultant - Physician Track,health principal consultant physician track,Principal Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Boston, MA",Massachusetts,513210,Software Publishers,,,,Yes,Yes
870d833029d671eaf40bc7f897ab8f43fe9c05c2,2024-10-09 18:07:44.758 Z,6/10/2024,NetSuite Planning and Budgeting (NSPB) Functional Consultant - Principal Consultant,netsuite planning and budgeting nspb functional consultant principal consultant,Netsuite Principal Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Montgomery, AL",Alabama,513210,Software Publishers,,,,Yes,Yes
871e7062f70db244895aa3d8803bb9c1b2d89f65,2024-10-09 18:07:44.758 Z,8/22/2024,"SAP Supply Chain Consultant_Houston, TX_ Hybrid Onsite 3 days per week_Expense Paid",sap supply chain consultant hybrid onsite days per week expense paid,SAP Supply Chain Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Scadea Solutions,"Houston, TX",Texas,513210,Software Publishers,,,,Yes,Yes
874979cbd84972f0482f52f149278637c7d143ae,2024-09-06 20:32:57.352 Z,5/11/2024,Senior Data Modeler,senior data modeler,Data Modelers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Salesforce,"San Francisco, CA",California,513210,Software Publishers,,,,Yes,Yes
875351ca0b3e99ffb17788ac99de53652aebe8c3,2024-09-28 14:06:14.129 Z,9/26/2024,Oracle Fusion Financials Functional Consultant- Public Sector,fusion financials functional consultant public sector,Oracle Financial Functional Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Boston, MA",Massachusetts,513210,Software Publishers,,,,Yes,Yes
879e7fef630cc9cffb88d6260236046fca2f5994,2024-10-05 14:00:30.224 Z,9/3/2024,"Enterprise Solutions Architect, Sr Staff",enterprise solutions architect sr staff,Enterprise Solutions Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Synopsys,"Austin, TX",Texas,513210,Software Publishers,,,,Yes,Yes
87a889989197408d01aa9e63ef222c2f8f562772,2024-09-06 20:32:57.352 Z,5/2/2024,Oracle Fusion Financials Functional Consultant- Public Sector,fusion financials functional consultant public sector,Oracle Financial Functional Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Helena, MT",Montana,513210,Software Publishers,,,,Yes,Yes
87d7725958d2171ef19bac3d0ca79689c5cabe16,2024-10-09 18:07:44.758 Z,5/2/2024,Oracle (FAH) Functional Consultant- Finance Accounting Hub,fah functional consultant finance accounting hub,Oracle Finance Functional Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Boise, ID",Idaho,513210,Software Publishers,,,,Yes,Yes
87ea17adc15da687bafb79feb0337477ffedcd12,2024-10-30 14:17:25.733 Z,9/19/2024,Implementation Analyst,implementation analyst,Implementation Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Rldatix,"[Unknown City], SC",South Carolina,513210,Software Publishers,,,,Yes,Yes
88427a02b19920dd9c00268db13e64d372cccb91,2024-10-09 18:07:44.758 Z,7/13/2024,"Senior Manager, Analyst Relations, Oracle NetSuite (REMOTE)",senior manager analyst relations netsuite remote,Netsuite Managers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Columbus, OH",Ohio,513210,Software Publishers,,,,Yes,Yes
88d4eede5bddb4f707f9f121ebf12e2c97b760eb,2024-09-18 14:01:50.880 Z,9/17/2024,HCM Industry Strategy,hcm industry strategy,Unclassified,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Boston, MA",Massachusetts,513210,Software Publishers,,,,Yes,Yes
88e061e99d6b50fe34aa039880951db641eca9fe,2024-10-09 18:07:44.758 Z,9/4/2024,Senior Consultant- Oracle Global Trade Mgmt (GTM) and Transportation Mgmt (OTM),senior consultant global trade mgmt gtm and transportation mgmt otm,Management Trainees,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Cheyenne, WY",Wyoming,513210,Software Publishers,,,,Yes,Yes
88ee228d068b7575ee292b55ad925cfe080c992b,2024-09-06 20:32:57.352 Z,5/12/2024,NetSuite ERP Functional Consultant - NetSuite - ACS,netsuite erp functional consultant netsuite acs,Netsuite Functional Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Dover, DE",Delaware,513210,Software Publishers,,,,Yes,Yes
8910953739fdf3755f2f3626325a6007d4f2193b,2024-10-09 18:07:44.758 Z,5/21/2024,Enterprise Imaging Consultant,enterprise imaging consultant,Enterprise Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Healthcare It Leaders,"New York, NY",New York,513210,Software Publishers,,,,Yes,Yes
8943d0580e0b1b47079919b73f3523ce190da48f,2024-09-06 20:32:57.352 Z,5/4/2024,Enterprise Platform Architect,enterprise platform architect,Platform Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Electronic Arts,"Austin, TX",Texas,513210,Software Publishers,,,,Yes,Yes
8a07eeee1646f137e120e95d90b6684b1c81fd0e,2024-10-09 18:07:44.758 Z,7/5/2024,"Manager, Business Intelligence",manager business intelligence,Business Intelligence Managers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Firework,"San Mateo, CA",California,513210,Software Publishers,,,,Yes,Yes
8ab73b5617f052d6e517767ee9d407aa8e2b11f2,2024-10-28 13:39:54.989 Z,8/14/2024,Data Analyst SME,data analyst sme,Data Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Penta Research,"Huntsville, AL",Alabama,513210,Software Publishers,,,,Yes,Yes
8b4cc5c73abca5d3f0cbf7b52bca3252dd5b7aff,2024-09-06 20:32:57.352 Z,5/4/2024,Oracle Fusion Financials Functional Consultant- Public Sector,fusion financials functional consultant public sector,Oracle Financial Functional Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Columbus, OH",Ohio,513210,Software Publishers,,,,Yes,Yes
8b968f9f9f3fc3422a56347e39b7ca044cd17ec3,2024-09-28 14:06:14.129 Z,9/13/2024,"Oracle Health Principal Consultant, Revenue Cycle Management (RCM) Solutions - Patient Accounting",health principal consultant revenue cycle management rcm solutions patient accounting,Patient Revenue Cycle Specialists,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Oklahoma City, OK",Oklahoma,513210,Software Publishers,,,,Yes,Yes
8be4e460c816bda84d7f07fe37232f3b73ace403,2024-10-09 18:07:44.758 Z,6/28/2024,"Sales Operations Analyst - Business Intelligence (Hybrid, Denver)",sales operations analyst business intelligence hybrid,Business Intelligence Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Dynatrace,"Denver, CO",Colorado,513210,Software Publishers,,,,Yes,Yes
8c097b28c8bcc7105761e0d489719eecc69c1409,2024-09-24 14:50:41.720 Z,6/19/2024,Principal - Sales Analytics Analyst,principal sales analytics analyst,Analytics Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Atlassian,"San Francisco, CA",California,513210,Software Publishers,,,,Yes,Yes
8c3d8b84c8a9a5604a3d74abc5e0231dcfe746ab,2024-10-03 14:09:27.689 Z,8/11/2024,Senior Consultant- Oracle Global Trade Mgmt (GTM) and Transportation Mgmt (OTM),senior consultant global trade mgmt gtm and transportation mgmt otm,Management Trainees,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Jefferson City, MO",Missouri,513210,Software Publishers,,,,Yes,Yes
8c59a88bd14a3faab56cd26958b6dedf0db4437c,2024-10-09 16:54:50.883 Z,8/18/2024,Senior Principal Consultant - Manufacturing - NetSuite ACS,senior principal consultant manufacturing netsuite acs,Netsuite Principal Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Little Rock, AR",Arkansas,513210,Software Publishers,,,,Yes,Yes
8ce909f05b89888200b197ebc7b4f2310b294d00,2024-10-09 18:07:44.758 Z,9/19/2024,HCM Payroll Consultant,hcm payroll consultant,Payroll Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,SAP,"Allen, TX",Texas,513210,Software Publishers,,,,Yes,Yes
8d57cef239baa64d959c46f5f718e31b3f26764d,2024-10-26 13:32:31.427 Z,9/23/2024,2025 University Graduate - Business Architect,university graduate business architect,University Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Adobe,"San Francisco, CA",California,513210,Software Publishers,,,,Yes,Yes
8e0b67715d8d3c58d2dfb4856268a71889f01047,2024-10-30 14:17:25.733 Z,8/13/2024,"Sr. Business Intelligence Analyst, Global Procurement Office",sr business intelligence analyst global procurement office,Business Intelligence Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Workday,"Salt Lake City, UT",Utah,513210,Software Publishers,,,,Yes,Yes
8e48c982bbf773ba28203d414abdd590ff65775a,2024-09-06 20:32:57.352 Z,7/1/2024,Enterprise Architect - SaaS/Financial Services,enterprise architect saas financial services,Enterprise Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Vienna, VA",Virginia,513210,Software Publishers,,,,Yes,Yes
8e48fa60de7b1e28750ad79039421a61e005ba91,2024-09-06 20:32:57.352 Z,5/12/2024,NetSuite ERP Functional Consultant - NetSuite - ACS,netsuite erp functional consultant netsuite acs,Netsuite Functional Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Trenton, NJ",New Jersey,513210,Software Publishers,,,,Yes,Yes
8e67cede9a8f2475d8fe6991293bdd9395c35a13,2024-10-09 18:07:44.758 Z,9/9/2024,Principal Consultant,principal consultant,Principal Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Kansas City, MO",Missouri,513210,Software Publishers,,,,Yes,Yes
8eb77a59adf7fa2427d5b86302577b903c8596c8,2024-10-30 14:17:25.733 Z,9/3/2024,January - Oracle NetSuite Functional Associate Consultant,january netsuite functional associate consultant,Netsuite Functional Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Austin, TX",Texas,513210,Software Publishers,,,,Yes,Yes
9050147724b4ea12a2e15db60dc629e8bd8610b6,2024-09-29 14:02:32.756 Z,9/25/2024,Oracle Health Principal Consultant - Community Living Centers (CLC),health principal consultant community living centers clc,Principal Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Boston, MA",Massachusetts,513210,Software Publishers,,,,Yes,Yes
9060b0afcefe3e561265f889cf846d8d0a3eed2a,2024-09-06 20:32:57.352 Z,7/1/2024,Oracle SCM Functional,oracle scm functional,Unclassified,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Sutherland,"Chattanooga, TN",Tennessee,513210,Software Publishers,,,,Yes,Yes
908e130d1e17e4bf46d5d605d04ac83a4d4a7d45,2024-09-18 14:01:50.880 Z,9/5/2024,Role: Data Governance Analyst,role data governance analyst,Data Governance Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Satsyil,"McLean, VA",Virginia,513210,Software Publishers,,,,Yes,Yes
90b1e1392523930a9c6bbd26ebcf4448ff82bb22,2024-09-06 20:32:57.352 Z,6/5/2024,Industrial Manufacturing Systems Architect Job Description,industrial manufacturing systems architect description,Manufacturing Systems Managers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Securekloud Technologies,"Dearborn, MI",Michigan,513210,Software Publishers,,,,Yes,Yes
90d0e051e80197fdbb7c4c9f384352360d584511,2024-10-09 18:07:44.758 Z,6/9/2024,Enterprise Imaging Consultant - PACS,enterprise imaging consultant pacs,Enterprise Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Healthcare It Leaders,"New York, NY",New York,513210,Software Publishers,,,,Yes,Yes
913b2fbb1a2012da65c769c1dfd43664dcefed40,2024-09-06 20:32:57.352 Z,5/12/2024,"Senior Manager, Analyst Relations, Oracle NetSuite (REMOTE)",senior manager analyst relations netsuite remote,Netsuite Managers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Concord, NH",New Hampshire,513210,Software Publishers,,,,Yes,Yes
914ec176d35e1ebd4b227fefb0c7f9b09e689098,2024-09-06 20:32:57.352 Z,5/24/2024,Data Analyst/ Senior Analyst,data analyst senior analyst,Data Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Salesforce,"San Francisco, CA",California,513210,Software Publishers,,,,Yes,Yes
91631d23a86744ec0225815b78b1a2f4284d01ca,2024-09-06 20:32:57.352 Z,7/19/2024,Heroku Senior Technical Architect,heroku senior technical architect,Technical Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Salesforce,"San Francisco, CA",California,513210,Software Publishers,,,,Yes,Yes
91924a6cffdd11e82113cd3fe999103a10e8a817,2024-09-06 20:32:57.352 Z,5/10/2024,Principal Architect,principal architect,Principal Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Salesforce,"Seattle, WA",Washington,513210,Software Publishers,,,,Yes,Yes
920d743b2b0ad05a34e1fe52770b2b5c23db4255,2024-09-06 20:32:57.352 Z,6/12/2024,Business Intelligence Analyst,business intelligence analyst,Business Intelligence Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Filevine,"Salt Lake City, UT",Utah,513210,Software Publishers,,,,Yes,Yes
9219e3c7584a7bd617854e12e9b12c54998ad14c,2024-10-17 13:25:50.456 Z,6/13/2024,Oracle Health Technical Analyst 1-Support,health technical analyst support,Tier 1 Support Technicians,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Burlington, MA",Massachusetts,513210,Software Publishers,,,,Yes,Yes
922b7eae8fa024de8797ecc840b2a7b37342016c,2024-10-09 18:07:44.758 Z,7/25/2024,Business Intelligence Analyst,business intelligence analyst,Business Intelligence Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Autodesk,"San Francisco, CA",California,513210,Software Publishers,,,,Yes,Yes
92432b6d59106c9abfa507eb7df4eb9067707d41,2024-09-26 14:15:12.722 Z,9/25/2024,Oracle Health Solutions Consultant - Patient Accounting (RevCycle),health solutions consultant patient accounting revcycle,Oracle Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Boston, MA",Massachusetts,513210,Software Publishers,,,,Yes,Yes
9338766de81a2749292901fc4437e3dde4fa875a,2024-09-13 13:30:22.269 Z,9/12/2024,Oracle Health Principal Consultant - Scheduling,health principal consultant scheduling,Principal Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Boston, MA",Massachusetts,513210,Software Publishers,,,,Yes,Yes
9345764a08128bf6c7d1028841a64f79e5441145,2024-09-06 20:32:57.352 Z,5/21/2024,Sr. Payroll Implementation Consultant (Medium Enterprise),sr payroll implementation consultant medium enterprise,Payroll Implementation Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Workday,"Birmingham, AL",Alabama,513210,Software Publishers,,,,Yes,Yes
9366159b2406f58e81530073de5d5e1aea690b43,2024-09-06 20:32:57.352 Z,6/11/2024,"Enterprise Cloud Architect, Oracle North America Cloud Engineering - Financial Services",enterprise cloud architect north america cloud engineering financial services,Enterprise Cloud Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Springfield, IL",Illinois,513210,Software Publishers,,,,Yes,Yes
9372edf67eb5fb9d164a78a82ef3bc878067bbf3,2024-10-01 14:26:28.215 Z,9/19/2024,Principal - Enterprise Architect - Federal,principal enterprise architect federal,Principal Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Workday,"Boulder, CO",Colorado,513210,Software Publishers,,,,Yes,Yes
9377f7f7d300c31e5b8cd6540d67650c30c1d0d4,2024-10-09 18:07:44.758 Z,7/25/2024,Enterprise Security Architect,enterprise security architect,Enterprise Security Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Modernizing Medicine,"Boca Raton, FL",Florida,513210,Software Publishers,,,,Yes,Yes
937ac22cb196f9765b8b8efd767222830ef99da3,2024-09-06 20:32:57.352 Z,5/4/2024,Senior Data Analyst - Revenue,senior data analyst revenue,Revenue Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Fivetran,"Oakland, CA",California,513210,Software Publishers,,,,Yes,Yes
939bd248fe83671d2bfddbd383489da36a5ac506,2024-06-17 07:00:00.000 Z,6/4/2024,"SAP IBP DP/DS/IO _Supply Chain Planning consultant-based at Plano,TX,Chicago,Purchase, NY, Mexico City, or Monterrey, Mexico",sap ibp dp ds io supply chain planning consultant based at plano tx purchase ny mexico city or monterrey mexico,Supply Chain Planning Managers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Scadea Solutions,"Chicago, IL",Illinois,513210,Software Publishers,,,,Yes,Yes
93a3a89b2cbeabb48fe8d6c3bf95f64dc271459a,2024-10-08 13:48:14.412 Z,9/23/2024,"Principal Consultant, Oracle ERP Security",principal consultant erp security,Oracle Erp Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Santa Fe, NM",New Mexico,513210,Software Publishers,,,,Yes,Yes
93c422fec2c1648e58d039f6e742d811465263ce,2024-10-05 14:00:30.224 Z,8/5/2024,Senior Consultant- Oracle Global Trade Mgmt (GTM) and Transportation Mgmt (OTM),senior consultant global trade mgmt gtm and transportation mgmt otm,Management Trainees,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Providence, RI",Rhode Island,513210,Software Publishers,,,,Yes,Yes
93c8b7120e720f5b40aaf442983adb99586e050d,2024-10-24 13:42:37.826 Z,8/24/2024,"ERP Industry Sales Executive - Hi Tech, West Coast",erp industry sales executive hi tech west coast,Industry Sales Executives,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Montgomery, AL",Alabama,513210,Software Publishers,,,,Yes,Yes
9414114c73a501af71254e1512389fbf44d55f1e,2024-10-21 13:59:53.998 Z,9/12/2024,Oracle Health Principal Consultant - Health Information Management,health principal consultant health information management,Health Information Management Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Boston, MA",Massachusetts,513210,Software Publishers,,,,Yes,Yes
942bfbe9fbff4f4fc6a54b3c2efa8101ea477961,2024-10-09 18:07:44.758 Z,9/12/2024,Oracle Health Principal Consultant - Pharmacy,health principal consultant pharmacy,Principal Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Sacramento, CA",California,513210,Software Publishers,,,,Yes,Yes
9445befb30a7d5e534906222c8ac3126f7506601,2024-09-21 14:05:26.046 Z,7/22/2024,"Staff Data Engineer, Analytics",staff data engineer analytics,Staff Data Engineers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Quizlet,"Los Angeles, CA",California,513210,Software Publishers,,,,Yes,Yes
94a977e7f3fda320d7f1f109bd7a68ba67b0b63e,2024-10-07 13:57:55.780 Z,8/21/2024,Oracle Technical Pre-Sales Consultant - Oracle Cloud HCM & ERP - Senior Sales Consultant - Remote,technical pre sales consultant cloud hcm erp senior sales consultant remote,Oracle Cloud HCM Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Jackson, MS",Mississippi,513210,Software Publishers,,,,Yes,Yes
94e5fdb6c0b73b8201af3186af7124f7ab8be8f0,2024-09-26 14:15:12.722 Z,7/27/2024,Oracle SaaS SCM Techno-Functional Analyst (WMS),saas scm techno functional analyst wms,Techno Functional Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Springfield, IL",Illinois,513210,Software Publishers,,,,Yes,Yes
94e8e0de67ae305dbf32477599c0d570f983b556,2024-09-06 20:32:57.352 Z,6/16/2024,Principal Strategy Manager,principal strategy manager,Principals,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Atlassian,"San Francisco, CA",California,513210,Software Publishers,,,,Yes,Yes
94fc3ad640e245d4a4e64c9fe9380e81177ccd05,2024-10-30 14:17:25.733 Z,9/19/2024,Implementation Analyst,implementation analyst,Implementation Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Rldatix,"[Unknown City], NJ",New Jersey,513210,Software Publishers,,,,Yes,Yes
95091e456c36be030dada98f54492896e13e3071,2024-10-09 16:54:50.883 Z,9/13/2024,Oracle Health Principal Consultant - Health Information Management,health principal consultant health information management,Health Information Management Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Baton Rouge, LA",Louisiana,513210,Software Publishers,,,,Yes,Yes
954cd5c66a2d7c53944e8bc51359cdeab3caa333,2024-10-09 16:54:50.883 Z,9/16/2024,"Principal Consultant, Oracle ERP Security",principal consultant erp security,Oracle Erp Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Sacramento, CA",California,513210,Software Publishers,,,,Yes,Yes
956906685807da390e5a22cbd236412326e73005,2024-09-06 20:32:57.352 Z,7/24/2024,Oracle Health Senior Consultant,health senior consultant,Health Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Saint Thomas, ND",North Dakota,513210,Software Publishers,,,,Yes,Yes
95cb9b7165b10e13a294a891f5191a647c8e3ad4,2024-09-17 13:48:42.426 Z,7/18/2024,Cleared AWS ATO Specialist * Jobs,cleared aws ato specialist jobs,Java AWS Developers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Virtual Service Operations,"Herndon, VA",Virginia,513210,Software Publishers,,,,Yes,Yes
963c665d115bfaa1acdc8e6a5fa036dda7269127,2024-09-30 14:12:46.599 Z,9/26/2024,Oracle Fusion Financials Functional Consultant- Public Sector,fusion financials functional consultant public sector,Oracle Financial Functional Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Springfield, IL",Illinois,513210,Software Publishers,,,,Yes,Yes
